Beds,Bath,Sqft,Price,Address,Province,Region
3.0,2.0,1545.0,700000.0,2664 Jasmine Pt ,BC,West Coast
2.0,1.0,1421.0,469000.0,4926 Timber Ridge Road ,BC,West Coast
4.0,3.0,2135.0,599900.0,2236 Mallory Dr ,BC,West Coast
4.0,2.0,1855.0,534900.0,2560 8th Ave ,BC,West Coast
3.0,2.0,1810.0,549000.0,4926 Timber Ridge Road ,BC,West Coast
3.0,1.0,1345.0,459900.0,4914 Elizabeth St ,BC,West Coast
2.0,3.0,1335.0,562000.0,9510 Quinpool Road ,BC,West Coast
3.0,1.0,1600.0,349900.0,104 Cowichan Ave ,BC,West Coast
1.0,1.0,1392.0,270000.0,Lot 28 View Ridge Rd ,BC,West Coast
4.0,3.0,1920.0,490000.0,SL11 Haggard Cove ,BC,West Coast
3.0,3.0,4407.0,700000.0,5401 MITCHELL BAY ROAD ,BC,West Coast
5.0,3.0,2719.0,700000.0,225 VIKING DRIVE ,BC,West Coast
2.0,3.0,1500.0,1500000.0,101-452 LAKESHORE DRIVE ,BC,West Coast
2.0,3.0,1500.0,1500000.0,102-452 LAKESHORE DRIVE ,BC,West Coast
4.0,2.0,1950.0,1500000.0,468 E 49TH AVENUE ,BC,West Coast
8.0,5.0,3429.0,1500000.0,50484 KINGSTON DRIVE ,BC,West Coast
2.0,2.0,2150.0,879900.0,Lot 31 Smithers Rd ,BC,West Coast
3.0,1.0,1971.0,1500000.0,1795 Cambie Solsqua ,BC,West Coast
6.0,4.0,4214.0,1500000.0,156 Sendero Crescent ,BC,West Coast
2.0,1.0,1556.0,1195000.0,4026 Island Hwy S ,BC,West Coast
3.0,2.0,2212.0,1500000.0,12620 256 STREET ,BC,West Coast
4.0,3.0,3298.0,1500000.0,1018 GILBERT NO. 1 ROAD ,BC,West Coast
12.0,6.0,3000.0,1495000.0,1015/1021 Virginia Rd ,BC,West Coast
3.0,2.0,1264.0,1500000.0,20105 53 AVENUE ,BC,West Coast
6.0,6.0,3000.0,1500000.0,6575 NELSON AVENUE ,BC,West Coast
5.0,4.0,3516.0,1375000.0,Lot 17 Viewtop Rd ,BC,West Coast
4.0,2.0,1800.0,1500000.0,"5477 230 Road, ",BC,West Coast
3.0,1.0,1620.0,1500000.0,"97 A Highway, 8522",BC,West Coast
8.0,3.0,4222.0,1500000.0,6399 & 6415 Walker Rd ,BC,West Coast
4.0,2.0,1674.0,1248000.0,DL364 Whiterock Pass ,BC,West Coast
